work_date,work_week,store_id,Site Name,metric,quantity,city
1/20/2015,1/18/2015,6453,Store B,Product B Produced,46,San Diego
1/19/2015,1/18/2015,6453,Store B,Hours Worked,54,San Diego
1/20/2015,1/18/2015,6453,Store B,Product A Produced,52,San Diego
1/19/2015,1/18/2015,6453,Store B,Product A Produced,62,San Diego
1/21/2015,1/18/2015,1234,Store C,Hours Worked,82,San Diego
1/22/2015,1/18/2015,1234,Store C,Hours Worked,111,San Diego
1/18/2015,1/18/2015,1234,Store C,Hours Worked,115,San Diego
1/20/2015,1/18/2015,1234,Store C,Hours Worked,118,San Diego
1/22/2015,1/18/2015,1234,Store C,Product B Produced,16,San Diego
1/20/2015,1/18/2015,1234,Store C,Product A Produced,28,San Diego
1/21/2015,1/18/2015,1234,Store C,Product A Produced,57,San Diego
1/22/2015,1/18/2015,1234,Store C,Product A Produced,72,San Diego
1/18/2015,1/18/2015,1234,Store C,Product A Produced,148,San Diego
2/4/2015,2/1/2015,5678,Store D,Product A Produced,104,San Francisco
2/6/2015,2/1/2015,5678,Store D,Product A Produced,27,San Francisco
2/6/2015,2/1/2015,5678,Store D,Product B Produced,12,San Francisco
2/2/2015,2/1/2015,5678,Store D,Product A Produced,35,San Francisco
2/5/2015,2/1/2015,5678,Store D,Product A Produced,33,San Francisco
2/5/2015,2/1/2015,5678,Store D,Hours Worked,85,San Francisco
2/4/2015,2/1/2015,5678,Store D,Hours Worked,119,San Francisco
2/6/2015,2/1/2015,5678,Store D,Hours Worked,100,San Francisco
2/2/2015,2/1/2015,5678,Store D,Hours Worked,98,San Francisco
2/3/2015,2/1/2015,5678,Store D,Hours Worked,89,San Francisco
2/13/2015,2/8/2015,2356,Store E,Product A Produced,36,San Diego
2/9/2015,2/8/2015,2356,Store E,Product B Produced,16,San Diego
2/13/2015,2/8/2015,2356,Store E,Product B Produced,26,San Diego
2/9/2015,2/8/2015,2356,Store E,Product A Produced,29,San Diego
2/14/2015,2/8/2015,2356,Store E,Product A Produced,25,San Diego
2/9/2015,2/8/2015,2356,Store E,Hours Worked,109,San Diego
2/13/2015,2/8/2015,2356,Store E,Hours Worked,103,San Diego
2/14/2015,2/8/2015,2356,Store E,Hours Worked,88,San Diego
2/12/2015,2/8/2015,2356,Store E,Hours Worked,100,San Diego
2/17/2015,2/15/2015,7859,Store G,Product B Produced,43,Irvine
2/15/2015,2/15/2015,7859,Store G,Hours Worked,101,Irvine
2/21/2015,2/15/2015,7859,Store G,Hours Worked,56,Irvine
2/17/2015,2/15/2015,7859,Store G,Hours Worked,96,Irvine
2/17/2015,2/15/2015,7859,Store G,Product A Produced,27,Irvine
2/15/2015,2/15/2015,7859,Store G,Product A Produced,65,Irvine
2/24/2015,2/22/2015,1290,Store F,Product A Produced,58,San Mateo
2/26/2015,2/22/2015,1290,Store F,Product A Produced,31,San Mateo
2/26/2015,2/22/2015,1290,Store F,Hours Worked,118,San Mateo
2/27/2015,2/22/2015,1290,Store F,Hours Worked,117,San Mateo
2/25/2015,2/22/2015,1290,Store F,Hours Worked,99,San Mateo
2/24/2015,2/22/2015,1290,Store F,Hours Worked,89,San Mateo
2/23/2015,2/22/2015,1290,Store F,Hours Worked,11,San Mateo
2/28/2015,2/22/2015,1290,Store F,Hours Worked,101,San Mateo
3/26/2015,3/22/2015,1232,Store A,Product B Produced,13,LA
3/25/2015,3/22/2015,1232,Store A,Product B Produced,29,LA
3/23/2015,3/22/2015,1232,Store A,Product B Produced,18,LA
3/25/2015,3/22/2015,1232,Store A,Hours Worked,88,LA
3/27/2015,3/22/2015,1232,Store A,Hours Worked,98,LA
3/26/2015,3/22/2015,1232,Store A,Hours Worked,107,LA
3/23/2015,3/22/2015,1232,Store A,Hours Worked,81,LA
3/24/2015,3/22/2015,1232,Store A,Hours Worked,116,LA
3/23/2015,3/22/2015,1232,Store A,Product A Produced,31,LA
4/27/2015,4/26/2015,2356,Store E,Hours Worked,103,San Diego
5/1/2015,4/26/2015,2356,Store E,Product B Produced,29,San Diego
4/30/2015,4/26/2015,2356,Store E,Product B Produced,14,San Diego
4/30/2015,4/26/2015,2356,Store E,Hours Worked,86,San Diego
5/2/2015,4/26/2015,2356,Store E,Hours Worked,97,San Diego
4/28/2015,4/26/2015,2356,Store E,Hours Worked,114,San Diego
5/1/2015,4/26/2015,2356,Store E,Hours Worked,104,San Diego
5/1/2015,4/26/2015,2356,Store E,Product A Produced,35,San Diego
4/30/2015,4/26/2015,2356,Store E,Product A Produced,31,San Diego
4/27/2015,4/26/2015,2356,Store E,Product A Produced,109,San Diego
4/28/2015,4/26/2015,2356,Store E,Product A Produced,36,San Diego
5/12/2015,5/10/2015,1290,Store F,Product A Produced,59,San Mateo
5/13/2015,5/10/2015,1290,Store F,Product A Produced,68,San Mateo
5/11/2015,5/10/2015,1290,Store F,Product B Produced,71,San Mateo
5/14/2015,5/10/2015,1290,Store F,Hours Worked,111,San Mateo
5/12/2015,5/10/2015,1290,Store F,Hours Worked,108,San Mateo
5/16/2015,5/10/2015,1290,Store F,Hours Worked,108,San Mateo
5/13/2015,5/10/2015,1290,Store F,Hours Worked,117,San Mateo
5/15/2015,5/10/2015,1290,Store F,Hours Worked,107,San Mateo
5/10/2015,5/10/2015,1290,Store F,Hours Worked,82,San Mateo
5/11/2015,5/10/2015,1290,Store F,Hours Worked,40,San Mateo
5/29/2015,5/24/2015,7859,Store G,Hours Worked,81,Irvine
5/30/2015,5/24/2015,7859,Store G,Hours Worked,104,Irvine
5/28/2015,5/24/2015,7859,Store G,Hours Worked,109,Irvine
5/29/2015,5/24/2015,7859,Store G,Product B Produced,15,Irvine
5/28/2015,5/24/2015,7859,Store G,Product A Produced,28,Irvine
5/24/2015,5/24/2015,7859,Store G,Hours Worked,74,Irvine
5/30/2015,5/24/2015,7859,Store G,Product A Produced,26,Irvine
5/24/2015,5/24/2015,7859,Store G,Product A Produced,35,Irvine
5/27/2015,5/24/2015,7859,Store G,Product A Produced,37,Irvine
6/8/2015,6/7/2015,1232,Store A,Product A Produced,36,LA
6/12/2015,6/7/2015,1232,Store A,Product A Produced,33,LA
6/10/2015,6/7/2015,1232,Store A,Product A Produced,26,LA
6/12/2015,6/7/2015,1232,Store A,Product B Produced,59,LA
6/9/2015,6/7/2015,1232,Store A,Product B Produced,30,LA
6/11/2015,6/7/2015,1232,Store A,Product B Produced,14,LA
6/10/2015,6/7/2015,1232,Store A,Hours Worked,86,LA
1/27/2015,1/25/2015,1290,Store F,Hours Worked,114,San Mateo
1/28/2015,1/25/2015,1290,Store F,Hours Worked,107,San Mateo
1/29/2015,1/25/2015,1290,Store F,Hours Worked,99,San Mateo
1/31/2015,1/25/2015,1290,Store F,Hours Worked,98,San Mateo
1/26/2015,1/25/2015,1290,Store F,Hours Worked,15,San Mateo
1/30/2015,1/25/2015,1290,Store F,Hours Worked,90,San Mateo
1/30/2015,1/25/2015,1290,Store F,Product B Produced,15,San Mateo
2/6/2015,2/1/2015,6453,Store B,Hours Worked,113,San Diego
2/2/2015,2/1/2015,6453,Store B,Hours Worked,89,San Diego
2/6/2015,2/1/2015,6453,Store B,Product B Produced,50,San Diego
2/7/2015,2/1/2015,6453,Store B,Hours Worked,107,San Diego
2/4/2015,2/1/2015,6453,Store B,Hours Worked,114,San Diego
2/3/2015,2/1/2015,6453,Store B,Hours Worked,86,San Diego
2/4/2015,2/1/2015,6453,Store B,Product B Produced,13,San Diego
2/4/2015,2/1/2015,6453,Store B,Product A Produced,36,San Diego
2/4/2015,2/1/2015,1234,Store C,Product A Produced,30,San Diego
2/1/2015,2/1/2015,1234,Store C,Product A Produced,31,San Diego
2/2/2015,2/1/2015,1234,Store C,Product A Produced,73,San Diego
2/5/2015,2/1/2015,1234,Store C,Product A Produced,132,San Diego
2/1/2015,2/1/2015,1234,Store C,Product B Produced,12,San Diego
2/5/2015,2/1/2015,1234,Store C,Hours Worked,119,San Diego
2/2/2015,2/1/2015,1234,Store C,Hours Worked,112,San Diego
2/1/2015,2/1/2015,1234,Store C,Hours Worked,107,San Diego
2/3/2015,2/1/2015,1234,Store C,Hours Worked,97,San Diego
2/4/2015,2/1/2015,1234,Store C,Hours Worked,82,San Diego
2/18/2015,2/15/2015,6453,Store B,Product B Produced,29,San Diego
2/18/2015,2/15/2015,6453,Store B,Product A Produced,94,San Diego
2/20/2015,2/15/2015,6453,Store B,Product A Produced,34,San Diego
2/15/2015,2/15/2015,6453,Store B,Hours Worked,86,San Diego
2/18/2015,2/15/2015,6453,Store B,Hours Worked,88,San Diego
2/20/2015,2/15/2015,6453,Store B,Product B Produced,27,San Diego
2/20/2015,2/15/2015,6453,Store B,Hours Worked,90,San Diego
2/17/2015,2/15/2015,6453,Store B,Hours Worked,84,San Diego
2/20/2015,2/15/2015,2356,Store E,Product A Produced,69,San Diego
2/21/2015,2/15/2015,2356,Store E,Product A Produced,104,San Diego
2/19/2015,2/15/2015,2356,Store E,Hours Worked,96,San Diego
2/20/2015,2/15/2015,2356,Store E,Hours Worked,85,San Diego
2/17/2015,2/15/2015,2356,Store E,Hours Worked,81,San Diego
2/21/2015,2/15/2015,2356,Store E,Hours Worked,111,San Diego
2/27/2015,2/22/2015,1232,Store A,Product A Produced,30,LA
2/26/2015,2/22/2015,1232,Store A,Product A Produced,32,LA
2/24/2015,2/22/2015,1232,Store A,Hours Worked,100,LA
2/25/2015,2/22/2015,1232,Store A,Hours Worked,116,LA
2/26/2015,2/22/2015,1232,Store A,Hours Worked,81,LA
2/27/2015,2/22/2015,1232,Store A,Hours Worked,84,LA
2/23/2015,2/22/2015,1232,Store A,Hours Worked,104,LA
3/2/2015,3/1/2015,7859,Store G,Hours Worked,67,Irvine
3/1/2015,3/1/2015,7859,Store G,Hours Worked,106,Irvine
3/7/2015,3/1/2015,7859,Store G,Hours Worked,82,Irvine
3/2/2015,3/1/2015,7859,Store G,Product B Produced,18,Irvine
3/7/2015,3/1/2015,7859,Store G,Product B Produced,16,Irvine
3/1/2015,3/1/2015,7859,Store G,Product B Produced,30,Irvine
3/1/2015,3/1/2015,7859,Store G,Product A Produced,108,Irvine
3/7/2015,3/1/2015,7859,Store G,Product A Produced,33,Irvine
3/11/2015,3/8/2015,1234,Store C,Product B Produced,14,San Diego
3/10/2015,3/8/2015,1234,Store C,Product B Produced,26,San Diego
3/10/2015,3/8/2015,1234,Store C,Hours Worked,94,San Diego
3/11/2015,3/8/2015,1234,Store C,Hours Worked,110,San Diego
3/8/2015,3/8/2015,1234,Store C,Hours Worked,98,San Diego
3/12/2015,3/8/2015,1234,Store C,Hours Worked,108,San Diego
3/10/2015,3/8/2015,1234,Store C,Product A Produced,74,San Diego
3/12/2015,3/8/2015,1234,Store C,Product A Produced,61,San Diego
3/15/2015,3/15/2015,7859,Store G,Product A Produced,83,Irvine
3/15/2015,3/15/2015,7859,Store G,Hours Worked,95,Irvine
3/16/2015,3/15/2015,7859,Store G,Product B Produced,15,Irvine
3/15/2015,3/15/2015,7859,Store G,Product B Produced,44,Irvine
5/28/2015,5/24/2015,5678,Store D,Hours Worked,109,San Francisco
5/29/2015,5/24/2015,5678,Store D,Hours Worked,90,San Francisco
5/26/2015,5/24/2015,5678,Store D,Hours Worked,103,San Francisco
5/27/2015,5/24/2015,5678,Store D,Hours Worked,108,San Francisco
5/29/2015,5/24/2015,5678,Store D,Product B Produced,13,San Francisco
5/28/2015,5/24/2015,5678,Store D,Product A Produced,28,San Francisco
5/26/2015,5/24/2015,5678,Store D,Product A Produced,51,San Francisco
5/29/2015,5/24/2015,1290,Store F,Hours Worked,89,San Mateo
5/30/2015,5/24/2015,1290,Store F,Hours Worked,137,San Mateo
5/25/2015,5/24/2015,1290,Store F,Hours Worked,83,San Mateo
5/24/2015,5/24/2015,1290,Store F,Hours Worked,122,San Mateo
5/27/2015,5/24/2015,1290,Store F,Hours Worked,105,San Mateo
5/28/2015,5/24/2015,1290,Store F,Hours Worked,120,San Mateo
5/26/2015,5/24/2015,1290,Store F,Hours Worked,105,San Mateo
5/28/2015,5/24/2015,1290,Store F,Product B Produced,13,San Mateo
5/26/2015,5/24/2015,1290,Store F,Product B Produced,32,San Mateo
5/26/2015,5/24/2015,1290,Store F,Product A Produced,71,San Mateo
5/25/2015,5/24/2015,1290,Store F,Product A Produced,27,San Mateo
5/30/2015,5/24/2015,1290,Store F,Product A Produced,35,San Mateo
6/8/2015,6/7/2015,1290,Store F,Product A Produced,104,San Mateo
6/7/2015,6/7/2015,1290,Store F,Product A Produced,26,San Mateo
6/11/2015,6/7/2015,1290,Store F,Product A Produced,27,San Mateo
6/13/2015,6/7/2015,1290,Store F,Product A Produced,26,San Mateo
6/10/2015,6/7/2015,1290,Store F,Hours Worked,116,San Mateo
6/7/2015,6/7/2015,1290,Store F,Hours Worked,156,San Mateo
6/9/2015,6/7/2015,1290,Store F,Product B Produced,13,San Mateo
6/13/2015,6/7/2015,1290,Store F,Hours Worked,123,San Mateo
6/12/2015,6/7/2015,1290,Store F,Hours Worked,115,San Mateo
6/11/2015,6/7/2015,1290,Store F,Hours Worked,107,San Mateo
6/8/2015,6/7/2015,1290,Store F,Hours Worked,94,San Mateo
6/9/2015,6/7/2015,1290,Store F,Hours Worked,83,San Mateo
1/25/2015,1/25/2015,7859,Store G,Hours Worked,104,Irvine
1/31/2015,1/25/2015,7859,Store G,Hours Worked,57,Irvine
1/25/2015,1/25/2015,7859,Store G,Product B Produced,28,Irvine
1/31/2015,1/25/2015,7859,Store G,Product B Produced,15,Irvine
4/3/2015,3/29/2015,1232,Store A,Hours Worked,92,LA
4/1/2015,3/29/2015,1232,Store A,Hours Worked,88,LA
3/31/2015,3/29/2015,1232,Store A,Hours Worked,81,LA
4/2/2015,3/29/2015,1232,Store A,Hours Worked,98,LA
3/30/2015,3/29/2015,1232,Store A,Hours Worked,83,LA
3/30/2015,3/29/2015,1232,Store A,Product B Produced,14,LA
4/3/2015,3/29/2015,1232,Store A,Product A Produced,27,LA
4/2/2015,3/29/2015,1232,Store A,Product B Produced,15,LA
3/30/2015,3/29/2015,1232,Store A,Product A Produced,30,LA
4/15/2015,4/12/2015,1232,Store A,Product B Produced,12,LA
4/15/2015,4/12/2015,1232,Store A,Hours Worked,82,LA
4/13/2015,4/12/2015,1232,Store A,Hours Worked,92,LA
4/16/2015,4/12/2015,1232,Store A,Hours Worked,119,LA
4/17/2015,4/12/2015,1232,Store A,Hours Worked,84,LA
4/14/2015,4/12/2015,1232,Store A,Hours Worked,81,LA
4/13/2015,4/12/2015,1232,Store A,Product B Produced,15,LA
4/13/2015,4/12/2015,1232,Store A,Product A Produced,30,LA
4/28/2015,4/26/2015,6453,Store B,Product B Produced,14,San Diego
4/29/2015,4/26/2015,6453,Store B,Product B Produced,14,San Diego
5/1/2015,4/26/2015,6453,Store B,Product A Produced,32,San Diego
5/2/2015,4/26/2015,6453,Store B,Product B Produced,18,San Diego
4/28/2015,4/26/2015,6453,Store B,Hours Worked,117,San Diego
5/2/2015,4/26/2015,6453,Store B,Hours Worked,117,San Diego
5/1/2015,4/26/2015,6453,Store B,Hours Worked,120,San Diego
4/27/2015,4/26/2015,6453,Store B,Hours Worked,106,San Diego
4/29/2015,4/26/2015,6453,Store B,Hours Worked,84,San Diego
4/27/2015,4/26/2015,6453,Store B,Product A Produced,36,San Diego
4/29/2015,4/26/2015,1234,Store C,Product A Produced,90,San Diego
4/29/2015,4/26/2015,1234,Store C,Product B Produced,18,San Diego
4/30/2015,4/26/2015,1234,Store C,Product A Produced,74,San Diego
4/27/2015,4/26/2015,1234,Store C,Product A Produced,34,San Diego
4/27/2015,4/26/2015,1234,Store C,Product B Produced,32,San Diego
4/29/2015,4/26/2015,1234,Store C,Hours Worked,97,San Diego
4/27/2015,4/26/2015,1234,Store C,Hours Worked,111,San Diego
4/30/2015,4/26/2015,1234,Store C,Hours Worked,98,San Diego
4/26/2015,4/26/2015,1234,Store C,Hours Worked,88,San Diego
4/28/2015,4/26/2015,1234,Store C,Hours Worked,94,San Diego
5/12/2015,5/10/2015,6453,Store B,Hours Worked,107,San Diego
5/16/2015,5/10/2015,6453,Store B,Hours Worked,80,San Diego
5/13/2015,5/10/2015,6453,Store B,Hours Worked,102,San Diego
5/16/2015,5/10/2015,6453,Store B,Product A Produced,25,San Diego
5/15/2015,5/10/2015,6453,Store B,Hours Worked,83,San Diego
5/11/2015,5/10/2015,6453,Store B,Hours Worked,105,San Diego
5/15/2015,5/10/2015,6453,Store B,Product A Produced,71,San Diego
5/16/2015,5/10/2015,2356,Store E,Hours Worked,112,San Diego
5/12/2015,5/10/2015,2356,Store E,Hours Worked,91,San Diego
5/11/2015,5/10/2015,2356,Store E,Hours Worked,107,San Diego
5/14/2015,5/10/2015,2356,Store E,Hours Worked,104,San Diego
5/15/2015,5/10/2015,2356,Store E,Hours Worked,93,San Diego
5/15/2015,5/10/2015,2356,Store E,Product A Produced,107,San Diego
5/16/2015,5/10/2015,2356,Store E,Product A Produced,68,San Diego
5/19/2015,5/17/2015,1232,Store A,Product B Produced,27,LA
5/20/2015,5/17/2015,1232,Store A,Hours Worked,103,LA
5/22/2015,5/17/2015,1232,Store A,Hours Worked,90,LA
5/18/2015,5/17/2015,1232,Store A,Hours Worked,96,LA
5/19/2015,5/17/2015,1232,Store A,Hours Worked,116,LA
5/21/2015,5/17/2015,1232,Store A,Hours Worked,118,LA
5/25/2015,5/24/2015,2356,Store E,Product A Produced,98,San Diego
5/28/2015,5/24/2015,2356,Store E,Product A Produced,147,San Diego
5/29/2015,5/24/2015,2356,Store E,Product A Produced,71,San Diego
5/29/2015,5/24/2015,2356,Store E,Hours Worked,103,San Diego
5/28/2015,5/24/2015,2356,Store E,Hours Worked,81,San Diego
5/25/2015,5/24/2015,2356,Store E,Hours Worked,53,San Diego
5/30/2015,5/24/2015,2356,Store E,Hours Worked,86,San Diego
6/4/2015,5/31/2015,1234,Store C,Product A Produced,58,San Diego
5/31/2015,5/31/2015,1234,Store C,Product A Produced,28,San Diego
6/3/2015,5/31/2015,1234,Store C,Product A Produced,74,San Diego
6/2/2015,5/31/2015,1234,Store C,Product A Produced,34,San Diego
6/4/2015,5/31/2015,1234,Store C,Product B Produced,16,San Diego
5/31/2015,5/31/2015,1234,Store C,Hours Worked,89,San Diego
6/2/2015,5/31/2015,1234,Store C,Hours Worked,99,San Diego
6/3/2015,5/31/2015,1234,Store C,Hours Worked,110,San Diego
6/4/2015,5/31/2015,1234,Store C,Hours Worked,89,San Diego
6/1/2015,5/31/2015,1234,Store C,Hours Worked,112,San Diego
6/14/2015,6/14/2015,6453,Store B,Hours Worked,105,San Diego
6/19/2015,6/14/2015,6453,Store B,Hours Worked,93,San Diego
6/16/2015,6/14/2015,6453,Store B,Hours Worked,82,San Diego
6/20/2015,6/14/2015,6453,Store B,Hours Worked,104,San Diego
6/19/2015,6/14/2015,6453,Store B,Product A Produced,59,San Diego
6/16/2015,6/14/2015,6453,Store B,Product A Produced,64,San Diego
6/15/2015,6/14/2015,6453,Store B,Hours Worked,97,San Diego
6/15/2015,6/14/2015,1234,Store C,Hours Worked,83,San Diego
6/16/2015,6/14/2015,1234,Store C,Hours Worked,108,San Diego
6/17/2015,6/14/2015,1234,Store C,Hours Worked,111,San Diego
6/14/2015,6/14/2015,1234,Store C,Hours Worked,91,San Diego
6/18/2015,6/14/2015,1234,Store C,Hours Worked,106,San Diego
6/18/2015,6/14/2015,1234,Store C,Product A Produced,61,San Diego
6/14/2015,6/14/2015,1234,Store C,Product A Produced,33,San Diego
6/15/2015,6/14/2015,1234,Store C,Product A Produced,32,San Diego
6/17/2015,6/14/2015,1234,Store C,Product A Produced,29,San Diego
6/18/2015,6/14/2015,1234,Store C,Product B Produced,18,San Diego
7/2/2015,6/28/2015,2356,Store E,Hours Worked,116,San Diego
6/29/2015,6/28/2015,2356,Store E,Hours Worked,89,San Diego
6/30/2015,6/28/2015,2356,Store E,Hours Worked,106,San Diego
7/4/2015,6/28/2015,2356,Store E,Hours Worked,47,San Diego
1/2/2015,12/28/2014,1290,Store F,Hours Worked,85,San Mateo
1/2/2015,12/28/2014,1290,Store F,Product A Produced,29,San Mateo
1/11/2015,1/11/2015,1290,Store F,Product A Produced,28,San Mateo
1/12/2015,1/11/2015,1290,Store F,Product A Produced,30,San Mateo
1/14/2015,1/11/2015,1290,Store F,Product A Produced,27,San Mateo
1/17/2015,1/11/2015,1290,Store F,Product B Produced,12,San Mateo
1/13/2015,1/11/2015,1290,Store F,Product A Produced,36,San Mateo
1/12/2015,1/11/2015,1290,Store F,Hours Worked,70,San Mateo
1/11/2015,1/11/2015,1290,Store F,Hours Worked,80,San Mateo
1/15/2015,1/11/2015,1290,Store F,Hours Worked,88,San Mateo
1/17/2015,1/11/2015,1290,Store F,Hours Worked,114,San Mateo
1/13/2015,1/11/2015,1290,Store F,Hours Worked,86,San Mateo
1/14/2015,1/11/2015,1290,Store F,Hours Worked,108,San Mateo
1/16/2015,1/11/2015,1290,Store F,Hours Worked,91,San Mateo
1/29/2015,1/25/2015,1232,Store A,Product A Produced,34,LA
1/26/2015,1/25/2015,1232,Store A,Product A Produced,69,LA
1/27/2015,1/25/2015,1232,Store A,Hours Worked,94,LA
1/30/2015,1/25/2015,1232,Store A,Hours Worked,88,LA
1/26/2015,1/25/2015,1232,Store A,Hours Worked,99,LA
1/28/2015,1/25/2015,1232,Store A,Hours Worked,107,LA
1/29/2015,1/25/2015,1232,Store A,Hours Worked,118,LA
2/13/2015,2/8/2015,1232,Store A,Product B Produced,17,LA
2/9/2015,2/8/2015,1232,Store A,Hours Worked,101,LA
2/10/2015,2/8/2015,1232,Store A,Hours Worked,114,LA
2/11/2015,2/8/2015,1232,Store A,Hours Worked,110,LA
2/13/2015,2/8/2015,1232,Store A,Hours Worked,108,LA
2/12/2015,2/8/2015,1232,Store A,Hours Worked,108,LA
2/10/2015,2/8/2015,1232,Store A,Product A Produced,30,LA
2/9/2015,2/8/2015,1232,Store A,Product A Produced,36,LA
2/9/2015,2/8/2015,1232,Store A,Product B Produced,13,LA
2/12/2015,2/8/2015,1232,Store A,Product A Produced,97,LA
3/3/2015,3/1/2015,6453,Store B,Product B Produced,17,San Diego
3/1/2015,3/1/2015,6453,Store B,Hours Worked,95,San Diego
3/3/2015,3/1/2015,6453,Store B,Hours Worked,93,San Diego
3/6/2015,3/1/2015,6453,Store B,Hours Worked,90,San Diego
3/2/2015,3/1/2015,6453,Store B,Hours Worked,88,San Diego
3/4/2015,3/1/2015,6453,Store B,Hours Worked,82,San Diego
3/2/2015,3/1/2015,6453,Store B,Product B Produced,17,San Diego
3/4/2015,3/1/2015,6453,Store B,Product A Produced,32,San Diego
3/6/2015,3/1/2015,6453,Store B,Product A Produced,37,San Diego
3/4/2015,3/1/2015,6453,Store B,Product B Produced,18,San Diego
3/3/2015,3/1/2015,6453,Store B,Product A Produced,34,San Diego
3/1/2015,3/1/2015,1234,Store C,Product A Produced,27,San Diego
3/5/2015,3/1/2015,1234,Store C,Product A Produced,31,San Diego
3/1/2015,3/1/2015,1234,Store C,Product B Produced,16,San Diego
3/5/2015,3/1/2015,1234,Store C,Product B Produced,17,San Diego
3/2/2015,3/1/2015,1234,Store C,Product B Produced,26,San Diego
