,Site Name,city,metric,quantity,work_date,date,month,year
432,G,Irvine,Hours Worked,96,17/02/2015,17,Feb,2015
433,G,Irvine,Production A,27,17/02/2015,17,Feb,2015
434,G,Irvine,Production A,65,15/02/2015,15,Feb,2015
435,F,San Mateo,Production A,58,24/02/2015,24,Feb,2015
436,F,San Mateo,Production A,31,26/02/2015,26,Feb,2015
437,F,San Mateo,Hours Worked,118,26/02/2015,26,Feb,2015
438,F,San Mateo,Hours Worked,117,27/02/2015,27,Feb,2015
439,F,San Mateo,Hours Worked,99,25/02/2015,25,Feb,2015
440,F,San Mateo,Hours Worked,89,24/02/2015,24,Feb,2015
441,F,San Mateo,Hours Worked,11,23/02/2015,23,Feb,2015
442,F,San Mateo,Hours Worked,101,28/02/2015,28,Feb,2015
443,A,LA,Production B,13,26/03/2015,26,Mar,2015
444,A,LA,Production B,29,25/03/2015,25,Mar,2015
445,A,LA,Production B,18,23/03/2015,23,Mar,2015
446,A,LA,Hours Worked,88,25/03/2015,25,Mar,2015
447,A,LA,Hours Worked,98,27/03/2015,27,Mar,2015
448,A,LA,Hours Worked,107,26/03/2015,26,Mar,2015
449,A,LA,Hours Worked,81,23/03/2015,23,Mar,2015
450,A,LA,Hours Worked,116,24/03/2015,24,Mar,2015
451,A,LA,Production A,31,23/03/2015,23,Mar,2015
452,E,San Diego,Hours Worked,103,27/04/2015,27,Apr,2015
453,E,San Diego,Production B,29,01/05/2015,01,May,2015
454,E,San Diego,Production B,14,30/04/2015,30,Apr,2015
455,E,San Diego,Hours Worked,86,30/04/2015,30,Apr,2015
456,E,San Diego,Hours Worked,97,02/05/2015,02,May,2015
457,E,San Diego,Hours Worked,114,28/04/2015,28,Apr,2015
458,E,San Diego,Hours Worked,104,01/05/2015,01,May,2015
459,E,San Diego,Production A,35,01/05/2015,01,May,2015
460,E,San Diego,Production A,31,30/04/2015,30,Apr,2015
461,E,San Diego,Production A,109,27/04/2015,27,Apr,2015
462,E,San Diego,Production A,36,28/04/2015,28,Apr,2015
463,F,San Mateo,Production A,59,12/05/2015,12,May,2015
464,F,San Mateo,Production A,68,13/05/2015,13,May,2015
465,F,San Mateo,Production B,71,11/05/2015,11,May,2015
466,F,San Mateo,Hours Worked,111,14/05/2015,14,May,2015
467,F,San Mateo,Hours Worked,108,12/05/2015,12,May,2015
468,F,San Mateo,Hours Worked,108,16/05/2015,16,May,2015
469,F,San Mateo,Hours Worked,117,13/05/2015,13,May,2015
470,F,San Mateo,Hours Worked,107,15/05/2015,15,May,2015
471,F,San Mateo,Hours Worked,82,10/05/2015,10,May,2015
472,F,San Mateo,Hours Worked,40,11/05/2015,11,May,2015
473,G,Irvine,Hours Worked,81,29/05/2015,29,May,2015
474,G,Irvine,Hours Worked,104,30/05/2015,30,May,2015
475,G,Irvine,Hours Worked,109,28/05/2015,28,May,2015
476,G,Irvine,Production B,15,29/05/2015,29,May,2015
477,G,Irvine,Production A,28,28/05/2015,28,May,2015
478,G,Irvine,Hours Worked,74,24/05/2015,24,May,2015
479,G,Irvine,Production A,26,30/05/2015,30,May,2015
480,G,Irvine,Production A,35,24/05/2015,24,May,2015
481,G,Irvine,Production A,37,27/05/2015,27,May,2015
482,A,LA,Production A,36,08/06/2015,08,Jun,2015
483,A,LA,Production A,33,12/06/2015,12,Jun,2015
484,A,LA,Production A,26,10/06/2015,10,Jun,2015
485,A,LA,Production B,59,12/06/2015,12,Jun,2015
486,A,LA,Production B,30,09/06/2015,09,Jun,2015
487,A,LA,Production B,14,11/06/2015,11,Jun,2015
488,A,LA,Hours Worked,86,10/06/2015,10,Jun,2015
489,F,San Mateo,Hours Worked,114,27/01/2015,27,Jan,2015
490,F,San Mateo,Hours Worked,107,28/01/2015,28,Jan,2015
491,F,San Mateo,Hours Worked,99,29/01/2015,29,Jan,2015
492,F,San Mateo,Hours Worked,98,31/01/2015,31,Jan,2015
493,F,San Mateo,Hours Worked,15,26/01/2015,26,Jan,2015
494,F,San Mateo,Hours Worked,90,30/01/2015,30,Jan,2015
495,F,San Mateo,Production B,15,30/01/2015,30,Jan,2015
496,B,San Diego,Hours Worked,113,06/02/2015,06,Feb,2015
497,B,San Diego,Hours Worked,89,02/02/2015,02,Feb,2015
498,B,San Diego,Production B,50,06/02/2015,06,Feb,2015
499,B,San Diego,Hours Worked,107,07/02/2015,07,Feb,2015
500,B,San Diego,Hours Worked,114,04/02/2015,04,Feb,2015
501,B,San Diego,Hours Worked,86,03/02/2015,03,Feb,2015
502,B,San Diego,Production B,13,04/02/2015,04,Feb,2015
503,B,San Diego,Production A,36,04/02/2015,04,Feb,2015
504,C,San Diego,Production A,30,04/02/2015,04,Feb,2015
505,C,San Diego,Production A,31,01/02/2015,01,Feb,2015
506,C,San Diego,Production A,73,02/02/2015,02,Feb,2015
507,C,San Diego,Production A,132,05/02/2015,05,Feb,2015
508,C,San Diego,Production B,12,01/02/2015,01,Feb,2015
509,C,San Diego,Hours Worked,119,05/02/2015,05,Feb,2015
510,C,San Diego,Hours Worked,112,02/02/2015,02,Feb,2015
511,C,San Diego,Hours Worked,107,01/02/2015,01,Feb,2015
512,C,San Diego,Hours Worked,97,03/02/2015,03,Feb,2015
513,C,San Diego,Hours Worked,82,04/02/2015,04,Feb,2015
514,B,San Diego,Production B,29,18/02/2015,18,Feb,2015
515,B,San Diego,Production A,94,18/02/2015,18,Feb,2015
516,B,San Diego,Production A,34,20/02/2015,20,Feb,2015
517,B,San Diego,Hours Worked,86,15/02/2015,15,Feb,2015
518,B,San Diego,Hours Worked,88,18/02/2015,18,Feb,2015
519,B,San Diego,Production B,27,20/02/2015,20,Feb,2015
520,B,San Diego,Hours Worked,90,20/02/2015,20,Feb,2015
521,B,San Diego,Hours Worked,84,17/02/2015,17,Feb,2015
522,E,San Diego,Production A,69,20/02/2015,20,Feb,2015
523,E,San Diego,Production A,104,21/02/2015,21,Feb,2015
524,E,San Diego,Hours Worked,96,19/02/2015,19,Feb,2015
525,E,San Diego,Hours Worked,85,20/02/2015,20,Feb,2015
526,E,San Diego,Hours Worked,81,17/02/2015,17,Feb,2015
527,E,San Diego,Hours Worked,111,21/02/2015,21,Feb,2015
528,A,LA,Production A,30,27/02/2015,27,Feb,2015
529,A,LA,Production A,32,26/02/2015,26,Feb,2015
530,A,LA,Hours Worked,100,24/02/2015,24,Feb,2015
531,A,LA,Hours Worked,116,25/02/2015,25,Feb,2015
532,A,LA,Hours Worked,81,26/02/2015,26,Feb,2015
533,A,LA,Hours Worked,84,27/02/2015,27,Feb,2015
534,A,LA,Hours Worked,104,23/02/2015,23,Feb,2015
535,G,Irvine,Hours Worked,67,02/03/2015,02,Mar,2015
536,G,Irvine,Hours Worked,106,01/03/2015,01,Mar,2015
537,G,Irvine,Hours Worked,82,07/03/2015,07,Mar,2015
538,G,Irvine,Production B,18,02/03/2015,02,Mar,2015
539,G,Irvine,Production B,16,07/03/2015,07,Mar,2015
540,G,Irvine,Production B,30,01/03/2015,01,Mar,2015
541,G,Irvine,Production A,108,01/03/2015,01,Mar,2015
542,G,Irvine,Production A,33,07/03/2015,07,Mar,2015
543,C,San Diego,Production B,14,11/03/2015,11,Mar,2015
544,C,San Diego,Production B,26,10/03/2015,10,Mar,2015
545,C,San Diego,Hours Worked,94,10/03/2015,10,Mar,2015
546,C,San Diego,Hours Worked,110,11/03/2015,11,Mar,2015
547,C,San Diego,Hours Worked,98,08/03/2015,08,Mar,2015
548,C,San Diego,Hours Worked,108,12/03/2015,12,Mar,2015
549,C,San Diego,Production A,74,10/03/2015,10,Mar,2015
550,C,San Diego,Production A,61,12/03/2015,12,Mar,2015
551,G,Irvine,Production A,83,15/03/2015,15,Mar,2015
552,G,Irvine,Hours Worked,95,15/03/2015,15,Mar,2015
553,G,Irvine,Production B,15,16/03/2015,16,Mar,2015
554,G,Irvine,Production B,44,15/03/2015,15,Mar,2015
555,D,San Francisco,Hours Worked,109,28/05/2015,28,May,2015
556,D,San Francisco,Hours Worked,90,29/05/2015,29,May,2015
557,D,San Francisco,Hours Worked,103,26/05/2015,26,May,2015
558,D,San Francisco,Hours Worked,108,27/05/2015,27,May,2015
559,D,San Francisco,Production B,13,29/05/2015,29,May,2015
560,D,San Francisco,Production A,28,28/05/2015,28,May,2015
561,D,San Francisco,Production A,51,26/05/2015,26,May,2015
562,F,San Mateo,Hours Worked,89,29/05/2015,29,May,2015
563,F,San Mateo,Hours Worked,137,30/05/2015,30,May,2015
564,F,San Mateo,Hours Worked,83,25/05/2015,25,May,2015
565,F,San Mateo,Hours Worked,122,24/05/2015,24,May,2015
566,F,San Mateo,Hours Worked,105,27/05/2015,27,May,2015
567,F,San Mateo,Hours Worked,120,28/05/2015,28,May,2015
568,F,San Mateo,Hours Worked,105,26/05/2015,26,May,2015
569,F,San Mateo,Production B,13,28/05/2015,28,May,2015
570,F,San Mateo,Production B,32,26/05/2015,26,May,2015
571,F,San Mateo,Production A,71,26/05/2015,26,May,2015
572,F,San Mateo,Production A,27,25/05/2015,25,May,2015
573,F,San Mateo,Production A,35,30/05/2015,30,May,2015
574,F,San Mateo,Production A,104,08/06/2015,08,Jun,2015
575,F,San Mateo,Production A,26,07/06/2015,07,Jun,2015
576,F,San Mateo,Production A,27,11/06/2015,11,Jun,2015
577,F,San Mateo,Production A,26,13/06/2015,13,Jun,2015
578,F,San Mateo,Hours Worked,116,10/06/2015,10,Jun,2015
579,F,San Mateo,Hours Worked,156,07/06/2015,07,Jun,2015
580,F,San Mateo,Production B,13,09/06/2015,09,Jun,2015
581,F,San Mateo,Hours Worked,123,13/06/2015,13,Jun,2015
582,F,San Mateo,Hours Worked,115,12/06/2015,12,Jun,2015
583,F,San Mateo,Hours Worked,107,11/06/2015,11,Jun,2015
584,F,San Mateo,Hours Worked,94,08/06/2015,08,Jun,2015
585,F,San Mateo,Hours Worked,83,09/06/2015,09,Jun,2015
586,G,Irvine,Hours Worked,104,25/01/2015,25,Jan,2015
587,G,Irvine,Hours Worked,57,31/01/2015,31,Jan,2015
588,G,Irvine,Production B,28,25/01/2015,25,Jan,2015
589,G,Irvine,Production B,15,31/01/2015,31,Jan,2015
590,A,LA,Hours Worked,92,03/04/2015,03,Apr,2015
591,A,LA,Hours Worked,88,01/04/2015,01,Apr,2015
592,A,LA,Hours Worked,81,31/03/2015,31,Mar,2015
593,A,LA,Hours Worked,98,02/04/2015,02,Apr,2015
594,A,LA,Hours Worked,83,30/03/2015,30,Mar,2015
595,A,LA,Production B,14,30/03/2015,30,Mar,2015
596,A,LA,Production A,27,03/04/2015,03,Apr,2015
597,A,LA,Production B,15,02/04/2015,02,Apr,2015
598,A,LA,Production A,30,30/03/2015,30,Mar,2015
599,A,LA,Production B,12,15/04/2015,15,Apr,2015
600,A,LA,Hours Worked,82,15/04/2015,15,Apr,2015
601,A,LA,Hours Worked,92,13/04/2015,13,Apr,2015
602,A,LA,Hours Worked,119,16/04/2015,16,Apr,2015
603,A,LA,Hours Worked,84,17/04/2015,17,Apr,2015
604,A,LA,Hours Worked,81,14/04/2015,14,Apr,2015
605,A,LA,Production B,15,13/04/2015,13,Apr,2015
606,A,LA,Production A,30,13/04/2015,13,Apr,2015
607,B,San Diego,Production B,14,28/04/2015,28,Apr,2015
608,B,San Diego,Production B,14,29/04/2015,29,Apr,2015
609,B,San Diego,Production A,32,01/05/2015,01,May,2015
610,B,San Diego,Production B,18,02/05/2015,02,May,2015
611,B,San Diego,Hours Worked,117,28/04/2015,28,Apr,2015
612,B,San Diego,Hours Worked,117,02/05/2015,02,May,2015
613,B,San Diego,Hours Worked,120,01/05/2015,01,May,2015
614,B,San Diego,Hours Worked,106,27/04/2015,27,Apr,2015
615,B,San Diego,Hours Worked,84,29/04/2015,29,Apr,2015
616,B,San Diego,Production A,36,27/04/2015,27,Apr,2015
617,C,San Diego,Production A,90,29/04/2015,29,Apr,2015
618,C,San Diego,Production B,18,29/04/2015,29,Apr,2015
619,C,San Diego,Production A,74,30/04/2015,30,Apr,2015
620,C,San Diego,Production A,34,27/04/2015,27,Apr,2015
621,C,San Diego,Production B,32,27/04/2015,27,Apr,2015
622,C,San Diego,Hours Worked,97,29/04/2015,29,Apr,2015
623,C,San Diego,Hours Worked,111,27/04/2015,27,Apr,2015
624,C,San Diego,Hours Worked,98,30/04/2015,30,Apr,2015
625,C,San Diego,Hours Worked,88,26/04/2015,26,Apr,2015
626,C,San Diego,Hours Worked,94,28/04/2015,28,Apr,2015
627,B,San Diego,Hours Worked,107,12/05/2015,12,May,2015
628,B,San Diego,Hours Worked,80,16/05/2015,16,May,2015
629,B,San Diego,Hours Worked,102,13/05/2015,13,May,2015
630,B,San Diego,Production A,25,16/05/2015,16,May,2015
631,B,San Diego,Hours Worked,83,15/05/2015,15,May,2015
632,B,San Diego,Hours Worked,105,11/05/2015,11,May,2015
633,B,San Diego,Production A,71,15/05/2015,15,May,2015
634,E,San Diego,Hours Worked,112,16/05/2015,16,May,2015
635,E,San Diego,Hours Worked,91,12/05/2015,12,May,2015
636,E,San Diego,Hours Worked,107,11/05/2015,11,May,2015
637,E,San Diego,Hours Worked,104,14/05/2015,14,May,2015
638,E,San Diego,Hours Worked,93,15/05/2015,15,May,2015
639,E,San Diego,Production A,107,15/05/2015,15,May,2015
640,E,San Diego,Production A,68,16/05/2015,16,May,2015
641,A,LA,Production B,27,19/05/2015,19,May,2015
642,A,LA,Hours Worked,103,20/05/2015,20,May,2015
643,A,LA,Hours Worked,90,22/05/2015,22,May,2015
644,A,LA,Hours Worked,96,18/05/2015,18,May,2015
645,A,LA,Hours Worked,116,19/05/2015,19,May,2015
646,A,LA,Hours Worked,118,21/05/2015,21,May,2015
647,E,San Diego,Production A,98,25/05/2015,25,May,2015
648,E,San Diego,Production A,147,28/05/2015,28,May,2015
649,E,San Diego,Production A,71,29/05/2015,29,May,2015
650,E,San Diego,Hours Worked,103,29/05/2015,29,May,2015
651,E,San Diego,Hours Worked,81,28/05/2015,28,May,2015
652,E,San Diego,Hours Worked,53,25/05/2015,25,May,2015
653,E,San Diego,Hours Worked,86,30/05/2015,30,May,2015
654,C,San Diego,Production A,58,04/06/2015,04,Jun,2015
655,C,San Diego,Production A,28,31/05/2015,31,May,2015
656,C,San Diego,Production A,74,03/06/2015,03,Jun,2015
657,C,San Diego,Production A,34,02/06/2015,02,Jun,2015
658,C,San Diego,Production B,16,04/06/2015,04,Jun,2015
659,C,San Diego,Hours Worked,89,31/05/2015,31,May,2015
660,C,San Diego,Hours Worked,99,02/06/2015,02,Jun,2015
661,C,San Diego,Hours Worked,110,03/06/2015,03,Jun,2015
662,C,San Diego,Hours Worked,89,04/06/2015,04,Jun,2015
663,C,San Diego,Hours Worked,112,01/06/2015,01,Jun,2015
664,B,San Diego,Hours Worked,105,14/06/2015,14,Jun,2015
665,B,San Diego,Hours Worked,93,19/06/2015,19,Jun,2015
666,B,San Diego,Hours Worked,82,16/06/2015,16,Jun,2015
667,B,San Diego,Hours Worked,104,20/06/2015,20,Jun,2015
668,B,San Diego,Production A,59,19/06/2015,19,Jun,2015
669,B,San Diego,Production A,64,16/06/2015,16,Jun,2015
670,B,San Diego,Hours Worked,97,15/06/2015,15,Jun,2015
671,C,San Diego,Hours Worked,83,15/06/2015,15,Jun,2015
672,C,San Diego,Hours Worked,108,16/06/2015,16,Jun,2015
673,C,San Diego,Hours Worked,111,17/06/2015,17,Jun,2015
674,C,San Diego,Hours Worked,91,14/06/2015,14,Jun,2015
675,C,San Diego,Hours Worked,106,18/06/2015,18,Jun,2015
676,C,San Diego,Production A,61,18/06/2015,18,Jun,2015
677,C,San Diego,Production A,33,14/06/2015,14,Jun,2015
678,C,San Diego,Production A,32,15/06/2015,15,Jun,2015
679,C,San Diego,Production A,29,17/06/2015,17,Jun,2015
680,C,San Diego,Production B,18,18/06/2015,18,Jun,2015
681,E,San Diego,Hours Worked,116,02/07/2015,02,Jul,2015
682,E,San Diego,Hours Worked,89,29/06/2015,29,Jun,2015
683,E,San Diego,Hours Worked,106,30/06/2015,30,Jun,2015
684,E,San Diego,Hours Worked,47,04/07/2015,04,Jul,2015
685,F,San Mateo,Hours Worked,85,02/01/2015,02,Jan,2015
686,F,San Mateo,Production A,29,02/01/2015,02,Jan,2015
687,F,San Mateo,Production A,28,11/01/2015,11,Jan,2015
688,F,San Mateo,Production A,30,12/01/2015,12,Jan,2015
689,F,San Mateo,Production A,27,14/01/2015,14,Jan,2015
690,F,San Mateo,Production B,12,17/01/2015,17,Jan,2015
691,F,San Mateo,Production A,36,13/01/2015,13,Jan,2015
692,F,San Mateo,Hours Worked,70,12/01/2015,12,Jan,2015
693,F,San Mateo,Hours Worked,80,11/01/2015,11,Jan,2015
694,F,San Mateo,Hours Worked,88,15/01/2015,15,Jan,2015
695,F,San Mateo,Hours Worked,114,17/01/2015,17,Jan,2015
696,F,San Mateo,Hours Worked,86,13/01/2015,13,Jan,2015
697,F,San Mateo,Hours Worked,108,14/01/2015,14,Jan,2015
698,F,San Mateo,Hours Worked,91,16/01/2015,16,Jan,2015
699,A,LA,Production A,34,29/01/2015,29,Jan,2015
700,A,LA,Production A,69,26/01/2015,26,Jan,2015
701,A,LA,Hours Worked,94,27/01/2015,27,Jan,2015
702,A,LA,Hours Worked,88,30/01/2015,30,Jan,2015
703,A,LA,Hours Worked,99,26/01/2015,26,Jan,2015
704,A,LA,Hours Worked,107,28/01/2015,28,Jan,2015
705,A,LA,Hours Worked,118,29/01/2015,29,Jan,2015
706,A,LA,Production B,17,13/02/2015,13,Feb,2015
707,A,LA,Hours Worked,101,09/02/2015,09,Feb,2015
708,A,LA,Hours Worked,114,10/02/2015,10,Feb,2015
709,A,LA,Hours Worked,110,11/02/2015,11,Feb,2015
710,A,LA,Hours Worked,108,13/02/2015,13,Feb,2015
711,A,LA,Hours Worked,108,12/02/2015,12,Feb,2015
712,A,LA,Production A,30,10/02/2015,10,Feb,2015
713,A,LA,Production A,36,09/02/2015,09,Feb,2015
714,A,LA,Production B,13,09/02/2015,09,Feb,2015
715,A,LA,Production A,97,12/02/2015,12,Feb,2015
716,B,San Diego,Production B,17,03/03/2015,03,Mar,2015
717,B,San Diego,Hours Worked,95,01/03/2015,01,Mar,2015
718,B,San Diego,Hours Worked,93,03/03/2015,03,Mar,2015
719,B,San Diego,Hours Worked,90,06/03/2015,06,Mar,2015
720,B,San Diego,Hours Worked,88,02/03/2015,02,Mar,2015
721,B,San Diego,Hours Worked,82,04/03/2015,04,Mar,2015
722,B,San Diego,Production B,17,02/03/2015,02,Mar,2015
723,B,San Diego,Production A,32,04/03/2015,04,Mar,2015
724,B,San Diego,Production A,37,06/03/2015,06,Mar,2015
725,B,San Diego,Production B,18,04/03/2015,04,Mar,2015
726,B,San Diego,Production A,34,03/03/2015,03,Mar,2015
727,C,San Diego,Production A,27,01/03/2015,01,Mar,2015
728,C,San Diego,Production A,31,05/03/2015,05,Mar,2015
729,C,San Diego,Production B,16,01/03/2015,01,Mar,2015
730,C,San Diego,Production B,17,05/03/2015,05,Mar,2015
731,C,San Diego,Production B,26,02/03/2015,02,Mar,2015
732,C,San Diego,Production A,51,04/03/2015,04,Mar,2015
733,C,San Diego,Production B,32,04/03/2015,04,Mar,2015
734,C,San Diego,Production A,31,02/03/2015,02,Mar,2015
735,C,San Diego,Production A,90,03/03/2015,03,Mar,2015
736,C,San Diego,Hours Worked,117,03/03/2015,03,Mar,2015
737,C,San Diego,Hours Worked,119,02/03/2015,02,Mar,2015
738,C,San Diego,Hours Worked,105,05/03/2015,05,Mar,2015
739,C,San Diego,Hours Worked,112,01/03/2015,01,Mar,2015
740,C,San Diego,Hours Worked,95,04/03/2015,04,Mar,2015
741,E,San Diego,Production A,60,21/03/2015,21,Mar,2015
742,E,San Diego,Production A,61,17/03/2015,17,Mar,2015
743,E,San Diego,Hours Worked,110,21/03/2015,21,Mar,2015
744,E,San Diego,Hours Worked,102,16/03/2015,16,Mar,2015
745,E,San Diego,Hours Worked,118,19/03/2015,19,Mar,2015
746,E,San Diego,Hours Worked,105,20/03/2015,20,Mar,2015
747,E,San Diego,Production B,13,19/03/2015,19,Mar,2015
748,E,San Diego,Hours Worked,102,17/03/2015,17,Mar,2015
749,E,San Diego,Production A,32,23/03/2015,23,Mar,2015
750,E,San Diego,Production A,57,27/03/2015,27,Mar,2015
751,E,San Diego,Production A,67,28/03/2015,28,Mar,2015
752,E,San Diego,Hours Worked,106,28/03/2015,28,Mar,2015
753,E,San Diego,Production B,14,27/03/2015,27,Mar,2015
754,E,San Diego,Production A,52,26/03/2015,26,Mar,2015
755,E,San Diego,Production B,14,28/03/2015,28,Mar,2015
756,E,San Diego,Production B,14,24/03/2015,24,Mar,2015
757,E,San Diego,Production B,44,26/03/2015,26,Mar,2015
758,E,San Diego,Hours Worked,97,23/03/2015,23,Mar,2015
759,E,San Diego,Hours Worked,109,24/03/2015,24,Mar,2015
760,E,San Diego,Hours Worked,99,26/03/2015,26,Mar,2015
761,E,San Diego,Hours Worked,93,27/03/2015,27,Mar,2015
762,G,Irvine,Production A,34,04/04/2015,04,Apr,2015
763,G,Irvine,Hours Worked,36,01/04/2015,01,Apr,2015
764,G,Irvine,Hours Worked,111,04/04/2015,04,Apr,2015
765,G,Irvine,Production B,29,29/03/2015,29,Mar,2015
766,G,Irvine,Hours Worked,86,29/03/2015,29,Mar,2015
767,G,Irvine,Production B,17,12/04/2015,12,Apr,2015
768,G,Irvine,Hours Worked,76,12/04/2015,12,Apr,2015
769,D,San Francisco,Hours Worked,81,04/06/2015,04,Jun,2015
770,D,San Francisco,Hours Worked,104,01/06/2015,01,Jun,2015
771,D,San Francisco,Hours Worked,91,03/06/2015,03,Jun,2015
772,D,San Francisco,Hours Worked,100,05/06/2015,05,Jun,2015
773,D,San Francisco,Hours Worked,111,02/06/2015,02,Jun,2015
774,D,San Francisco,Production A,75,04/06/2015,04,Jun,2015
775,D,San Francisco,Production A,68,01/06/2015,01,Jun,2015
776,F,San Mateo,Hours Worked,146,21/06/2015,21,Jun,2015
777,F,San Mateo,Hours Worked,105,23/06/2015,23,Jun,2015
778,F,San Mateo,Hours Worked,117,24/06/2015,24,Jun,2015
779,F,San Mateo,Production A,34,23/06/2015,23,Jun,2015
780,F,San Mateo,Production B,16,24/06/2015,24,Jun,2015
781,F,San Mateo,Hours Worked,120,26/06/2015,26,Jun,2015
782,G,Irvine,Hours Worked,103,07/02/2015,07,Feb,2015
783,G,Irvine,Production A,37,01/02/2015,01,Feb,2015
784,G,Irvine,Production A,35,03/02/2015,03,Feb,2015
785,G,Irvine,Production B,13,05/02/2015,05,Feb,2015
786,G,Irvine,Hours Worked,70,04/02/2015,04,Feb,2015
787,G,Irvine,Hours Worked,85,01/02/2015,01,Feb,2015
788,G,Irvine,Hours Worked,73,03/02/2015,03,Feb,2015
789,G,Irvine,Hours Worked,67,02/02/2015,02,Feb,2015
790,G,Irvine,Production A,27,07/02/2015,07,Feb,2015
791,A,LA,Production A,37,18/02/2015,18,Feb,2015
792,A,LA,Production A,60,20/02/2015,20,Feb,2015
793,A,LA,Hours Worked,87,19/02/2015,19,Feb,2015
794,A,LA,Hours Worked,97,18/02/2015,18,Feb,2015
795,A,LA,Hours Worked,103,20/02/2015,20,Feb,2015
796,A,LA,Hours Worked,102,17/02/2015,17,Feb,2015
797,A,LA,Production B,25,17/02/2015,17,Feb,2015
798,B,San Diego,Production B,13,18/03/2015,18,Mar,2015
799,B,San Diego,Production A,27,20/03/2015,20,Mar,2015
800,B,San Diego,Production A,59,18/03/2015,18,Mar,2015
801,B,San Diego,Hours Worked,104,17/03/2015,17,Mar,2015
802,B,San Diego,Hours Worked,101,18/03/2015,18,Mar,2015
803,B,San Diego,Hours Worked,100,20/03/2015,20,Mar,2015
804,B,San Diego,Hours Worked,121,16/03/2015,16,Mar,2015
805,B,San Diego,Hours Worked,99,21/03/2015,21,Mar,2015
806,C,San Diego,Production A,95,15/03/2015,15,Mar,2015
807,C,San Diego,Production B,17,16/03/2015,16,Mar,2015
808,C,San Diego,Hours Worked,101,15/03/2015,15,Mar,2015
809,C,San Diego,Hours Worked,89,18/03/2015,18,Mar,2015
810,C,San Diego,Hours Worked,107,16/03/2015,16,Mar,2015
811,C,San Diego,Hours Worked,85,17/03/2015,17,Mar,2015
812,C,San Diego,Hours Worked,84,19/03/2015,19,Mar,2015
813,C,San Diego,Production A,28,19/03/2015,19,Mar,2015
814,C,San Diego,Production A,30,18/03/2015,18,Mar,2015
815,A,LA,Production B,14,10/04/2015,10,Apr,2015
816,A,LA,Hours Worked,98,10/04/2015,10,Apr,2015
817,A,LA,Hours Worked,110,08/04/2015,08,Apr,2015
818,A,LA,Hours Worked,85,07/04/2015,07,Apr,2015
819,A,LA,Hours Worked,116,06/04/2015,06,Apr,2015
820,A,LA,Hours Worked,87,09/04/2015,09,Apr,2015
821,A,LA,Production A,26,09/04/2015,09,Apr,2015
822,A,LA,Production A,97,10/04/2015,10,Apr,2015
823,A,LA,Production B,13,06/04/2015,06,Apr,2015
824,A,LA,Production B,13,07/04/2015,07,Apr,2015
825,A,LA,Production A,25,08/04/2015,08,Apr,2015
826,A,LA,Production B,13,08/04/2015,08,Apr,2015
827,E,San Diego,Production A,35,16/04/2015,16,Apr,2015
828,E,San Diego,Production A,97,13/04/2015,13,Apr,2015
829,E,San Diego,Production A,34,18/04/2015,18,Apr,2015
830,E,San Diego,Production B,34,13/04/2015,13,Apr,2015
